index,probability,posterior,mutant,salt,hmgb1,n_muts
128,0.643213216080402,2.898687631220049e-20,12HeptG5C,Mg,80,1.0
129,0.6482382412060302,1.1029232489919501e-20,12HeptG5C,Mg,80,1.0
130,0.6532632663316583,4.125777784385347e-21,12HeptG5C,Mg,80,1.0
131,0.6582882914572865,1.5166605154787637e-21,12HeptG5C,Mg,80,1.0
132,0.6633133165829146,5.476324021038931e-22,12HeptG5C,Mg,80,1.0
133,0.6683383417085428,1.9413088389993878e-22,12HeptG5C,Mg,80,1.0
134,0.6733633668341709,6.752757461949853e-23,12HeptG5C,Mg,80,1.0
135,0.678388391959799,2.303637347768026e-23,12HeptG5C,Mg,80,1.0
136,0.6834134170854271,7.70277809798006e-24,12HeptG5C,Mg,80,1.0
137,0.6884384422110553,2.5230310295451254e-24,12HeptG5C,Mg,80,1.0
138,0.6934634673366835,8.090368238679736e-25,12HeptG5C,Mg,80,1.0
139,0.6984884924623116,2.538043988321718e-25,12HeptG5C,Mg,80,1.0
140,0.7035135175879398,7.78421824487506e-26,12HeptG5C,Mg,80,1.0
141,0.7085385427135679,2.3323831222711607e-26,12HeptG5C,Mg,80,1.0
142,0.7135635678391961,6.822144579426049e-27,12HeptG5C,Mg,80,1.0
143,0.7185885929648241,1.9463776584914245e-27,12HeptG5C,Mg,80,1.0
144,0.7236136180904523,5.411879265019209e-28,12HeptG5C,Mg,80,1.0
145,0.7286386432160804,1.46518586191465e-28,12HeptG5C,Mg,80,1.0
146,0.7336636683417086,3.858757304061186e-29,12HeptG5C,Mg,80,1.0
147,0.7386886934673368,9.87585705079788e-30,12HeptG5C,Mg,80,1.0
148,0.7437137185929649,2.4536424817720562e-30,12HeptG5C,Mg,80,1.0
149,0.7487387437185931,5.911062740238479e-31,12HeptG5C,Mg,80,1.0
150,0.7537637688442211,1.3791646682210336e-31,12HeptG5C,Mg,80,1.0
151,0.7587887939698493,3.1124956841418986e-32,12HeptG5C,Mg,80,1.0
152,0.7638138190954774,6.785063175667787e-33,12HeptG5C,Mg,80,1.0
153,0.7688388442211056,1.426670003260692e-33,12HeptG5C,Mg,80,1.0
154,0.7738638693467337,2.8890021059541333e-34,12HeptG5C,Mg,80,1.0
155,0.7788888944723619,5.624857640623263e-35,12HeptG5C,Mg,80,1.0
156,0.7839139195979901,1.0511132078526864e-35,12HeptG5C,Mg,80,1.0
157,0.7889389447236181,1.881664849661836e-36,12HeptG5C,Mg,80,1.0
158,0.7939639698492463,3.220407177420525e-37,12HeptG5C,Mg,80,1.0
159,0.7989889949748744,5.257877237774421e-38,12HeptG5C,Mg,80,1.0
160,0.8040140201005026,8.170046265785319e-39,12HeptG5C,Mg,80,1.0
161,0.8090390452261307,1.2051931816119629e-39,12HeptG5C,Mg,80,1.0
162,0.8140640703517589,1.683148551321802e-40,12HeptG5C,Mg,80,1.0
163,0.819089095477387,2.2189098900118483e-41,12HeptG5C,Mg,80,1.0
164,0.8241141206030151,2.7524368779043878e-42,12HeptG5C,Mg,80,1.0
165,0.8291391457286433,3.2014243216337294e-43,12HeptG5C,Mg,80,1.0
166,0.8341641708542714,3.478316692886882e-44,12HeptG5C,Mg,80,1.0
167,0.8391891959798996,3.515558166833152e-45,12HeptG5C,Mg,80,1.0
168,0.8442142211055277,3.2903802211183234e-46,12HeptG5C,Mg,80,1.0
169,0.8492392462311559,2.83764054547069e-47,12HeptG5C,Mg,80,1.0
170,0.854264271356784,2.2425399553957274e-48,12HeptG5C,Mg,80,1.0
171,0.8592892964824121,1.6141901017332958e-49,12HeptG5C,Mg,80,1.0
172,0.8643143216080402,1.0511689682249503e-50,12HeptG5C,Mg,80,1.0
173,0.8693393467336684,6.146577757527632e-52,12HeptG5C,Mg,80,1.0
174,0.8743643718592966,3.200314905249526e-53,12HeptG5C,Mg,80,1.0
175,0.8793893969849247,1.4698030111916265e-54,12HeptG5C,Mg,80,1.0
176,0.8844144221105529,5.891396354643161e-56,12HeptG5C,Mg,80,1.0
177,0.889439447236181,2.0362899859660337e-57,12HeptG5C,Mg,80,1.0
178,0.8944644723618091,5.986350828574378e-59,12HeptG5C,Mg,80,1.0
179,0.8994894974874372,1.4735041243994783e-60,12HeptG5C,Mg,80,1.0
180,0.9045145226130654,2.9820848956173466e-62,12HeptG5C,Mg,80,1.0
181,0.9095395477386935,4.8584797453398505e-64,12HeptG5C,Mg,80,1.0
182,0.9145645728643217,6.216576854951752e-66,12HeptG5C,Mg,80,1.0
183,0.9195895979899499,6.067028868707752e-68,12HeptG5C,Mg,80,1.0
184,0.924614623115578,4.3613125095491755e-70,12HeptG5C,Mg,80,1.0
185,0.9296396482412062,2.213994775662055e-72,12HeptG5C,Mg,80,1.0
186,0.9346646733668342,7.538467472356521e-75,12HeptG5C,Mg,80,1.0
187,0.9396896984924624,1.6150512723632832e-77,12HeptG5C,Mg,80,1.0
188,0.9447147236180905,2.008542862180075e-80,12HeptG5C,Mg,80,1.0
189,0.9497397487437187,1.3071792251650365e-83,12HeptG5C,Mg,80,1.0
190,0.9547647738693468,3.883753458771918e-87,12HeptG5C,Mg,80,1.0
191,0.959789798994975,4.3785098606953997e-91,12HeptG5C,Mg,80,1.0
192,0.964814824120603,1.4453699604463408e-95,12HeptG5C,Mg,80,1.0
193,0.9698398492462312,9.557471796657036e-101,12HeptG5C,Mg,80,1.0
194,0.9748648743718594,7.02831567670138e-107,12HeptG5C,Mg,80,1.0
195,0.9798898994974875,2.1450173921138235e-114,12HeptG5C,Mg,80,1.0
196,0.9849149246231157,4.2836076745151725e-124,12HeptG5C,Mg,80,1.0
197,0.9899399497487438,8.86543356721215e-138,12HeptG5C,Mg,80,1.0
198,0.994964974874372,3.47214067106266e-161,12HeptG5C,Mg,80,1.0
199,0.99999,0.0,12HeptG5C,Mg,80,1.0
0,1e-05,4.51180725765012e-115,12HeptG7A,Mg,80,1.0
1,0.005035025125628141,1.3588750224622003e-39,12HeptG7A,Mg,80,1.0
2,0.010060050251256282,2.3540920578059217e-31,12HeptG7A,Mg,80,1.0
3,0.015085075376884423,1.3162187773593876e-26,12HeptG7A,Mg,80,1.0
4,0.020110100502512565,2.7268474011938213e-23,12HeptG7A,Mg,80,1.0
5,0.025135125628140707,9.269797060134287e-21,12HeptG7A,Mg,80,1.0
6,0.030160150753768846,1.0035581428726669e-18,12HeptG7A,Mg,80,1.0
7,0.03518517587939699,4.928741432798227e-17,12HeptG7A,Mg,80,1.0
8,0.040210201005025134,1.3563871447429848e-15,12HeptG7A,Mg,80,1.0
9,0.045235226130653276,2.3969508525753233e-14,12HeptG7A,Mg,80,1.0
10,0.05026025125628142,2.9851520007487134e-13,12HeptG7A,Mg,80,1.0
11,0.05528527638190956,2.7997761152118597e-12,12HeptG7A,Mg,80,1.0
12,0.060310301507537696,2.076854360681039e-11,12HeptG7A,Mg,80,1.0
13,0.06533532663316584,1.2646498108194164e-10,12HeptG7A,Mg,80,1.0
14,0.07036035175879397,6.50686845896949e-10,12HeptG7A,Mg,80,1.0
15,0.07538537688442212,2.8944282093416593e-09,12HeptG7A,Mg,80,1.0
16,0.08041040201005026,1.1338690700259429e-08,12HeptG7A,Mg,80,1.0
17,0.0854354271356784,3.971279883110048e-08,12HeptG7A,Mg,80,1.0
18,0.09046045226130654,1.259203809535409e-07,12HeptG7A,Mg,80,1.0
19,0.09548547738693468,3.652636541761788e-07,12HeptG7A,Mg,80,1.0
20,0.10051050251256283,9.779273765523898e-07,12HeptG7A,Mg,80,1.0
21,0.10553552763819096,2.4348725909195047e-06,12HeptG7A,Mg,80,1.0
22,0.11056055276381911,5.674600433048139e-06,12HeptG7A,Mg,80,1.0
23,0.11558557788944725,1.2448745160686175e-05,12HeptG7A,Mg,80,1.0
24,0.12061060301507538,2.5833022592868682e-05,12HeptG7A,Mg,80,1.0
25,0.12563562814070353,5.0927204318282855e-05,12HeptG7A,Mg,80,1.0
26,0.1306606532663317,9.574005608156539e-05,12HeptG7A,Mg,80,1.0
27,0.13568567839195983,0.0001722118610432721,12HeptG7A,Mg,80,1.0
28,0.14071070351758797,0.0002972717612032721,12HeptG7A,Mg,80,1.0
29,0.1457357286432161,0.0004937680873008881,12HeptG7A,Mg,80,1.0
30,0.15076075376884426,0.000791059724750541,12HeptG7A,Mg,80,1.0
31,0.1557857788944724,0.0012250301051541794,12HeptG7A,Mg,80,1.0
32,0.16081080402010053,0.0018372961820973073,12HeptG7A,Mg,80,1.0
33,0.16583582914572867,0.0026734414366009593,12HeptG7A,Mg,80,1.0
34,0.1708608542713568,0.0037802051965582636,12HeptG7A,Mg,80,1.0
35,0.17588587939698497,0.005201701212176654,12HeptG7A,Mg,80,1.0
36,0.1809109045226131,0.0069748980017691215,12HeptG7A,Mg,80,1.0
37,0.18593592964824124,0.009124746733907993,12HeptG7A,Mg,80,1.0
38,0.19096095477386937,0.011659461816177667,12HeptG7A,Mg,80,1.0
39,0.19598597989949754,0.014566520422010983,12HeptG7A,Mg,80,1.0
40,0.20101100502512567,0.017809933482101532,12HeptG7A,Mg,80,1.0
41,0.2060360301507538,0.021329247481097217,12HeptG7A,Mg,80,1.0
42,0.21106105527638194,0.025040572152730915,12HeptG7A,Mg,80,1.0
43,0.21608608040201008,0.028839714314804615,12HeptG7A,Mg,80,1.0
44,0.22111110552763824,0.03260726175479551,12HeptG7A,Mg,80,1.0
45,0.22613613065326638,0.03621523612960674,12HeptG7A,Mg,80,1.0
46,0.2311611557788945,0.03953475139049219,12HeptG7A,Mg,80,1.0
47,0.23618618090452265,0.04244399865951795,12HeptG7A,Mg,80,1.0
48,0.24121120603015078,0.04483584380038398,12HeptG7A,Mg,80,1.0
49,0.24623623115577895,0.046624372174394815,12HeptG7A,Mg,80,1.0
50,0.25126125628140705,0.04774983669170972,12HeptG7A,Mg,80,1.0
51,0.25628628140703524,0.04818164134240998,12HeptG7A,Mg,80,1.0
52,0.2613113065326634,0.04791919814877768,12HeptG7A,Mg,80,1.0
53,0.2663363316582915,0.046990704342817165,12HeptG7A,Mg,80,1.0
54,0.27136135678391965,0.045450074046004166,12HeptG7A,Mg,80,1.0
55,0.2763863819095478,0.04337240551834365,12HeptG7A,Mg,80,1.0
56,0.2814114070351759,0.04084845903338,12HeptG7A,Mg,80,1.0
57,0.28643643216080406,0.037978657366291496,12HeptG7A,Mg,80,1.0
58,0.2914614572864322,0.034867103838846385,12HeptG7A,Mg,80,1.0
59,0.2964864824120603,0.03161605082446912,12HeptG7A,Mg,80,1.0
60,0.3015115075376885,0.028321157424558475,12HeptG7A,Mg,80,1.0
61,0.30653653266331665,0.025067763191519616,12HeptG7A,Mg,80,1.0
62,0.3115615577889448,0.02192828942028171,12HeptG7A,Mg,80,1.0
63,0.3165865829145729,0.01896077277263837,12HeptG7A,Mg,80,1.0
64,0.32161160804020106,0.01620844687225488,12HeptG7A,Mg,80,1.0
65,0.3266366331658292,0.013700221493947177,12HeptG7A,Mg,80,1.0
66,0.33166165829145733,0.011451868059801744,12HeptG7A,Mg,80,1.0
67,0.33668668341708546,0.009467703326041486,12HeptG7A,Mg,80,1.0
68,0.3417117085427136,0.007742567108241208,12HeptG7A,Mg,80,1.0
69,0.3467367336683418,0.006263909941474715,12HeptG7A,Mg,80,1.0
70,0.3517617587939699,0.005013837410955461,12HeptG7A,Mg,80,1.0
71,0.35678678391959806,0.003970994340837641,12HeptG7A,Mg,80,1.0
72,0.3618118090452262,0.0031122095618774876,12HeptG7A,Mg,80,1.0
73,0.36683683417085433,0.0024138570301542738,12HeptG7A,Mg,80,1.0
74,0.37186185929648247,0.0018529191813355394,12HeptG7A,Mg,80,1.0
75,0.3768868844221106,0.001407762202159397,12HeptG7A,Mg,80,1.0
76,0.38191190954773874,0.0010586499520576693,12HeptG7A,Mg,80,1.0
77,0.3869369346733669,0.0007880338829487002,12HeptG7A,Mg,80,1.0
78,0.39196195979899506,0.0005806613049070126,12HeptG7A,Mg,80,1.0
79,0.3969869849246232,0.0004235448397567325,12HeptG7A,Mg,80,1.0
80,0.40201201005025133,0.00030583310278068277,12HeptG7A,Mg,80,1.0
81,0.40703703517587947,0.00021861771644614094,12HeptG7A,Mg,80,1.0
82,0.4120620603015076,0.00015470570478887002,12HeptG7A,Mg,80,1.0
83,0.41708708542713574,0.00010837995761905878,12HeptG7A,Mg,80,1.0
84,0.4221121105527639,7.516438668904305e-05,12HeptG7A,Mg,80,1.0
85,0.427137135678392,5.1605010242560175e-05,12HeptG7A,Mg,80,1.0
86,0.43216216080402015,3.507370712613114e-05,12HeptG7A,Mg,80,1.0
87,0.43718718592964834,2.3597843732066965e-05,12HeptG7A,Mg,80,1.0
88,0.44221221105527647,1.5716360547456437e-05,12HeptG7A,Mg,80,1.0
89,0.4472372361809046,1.036110819740339e-05,12HeptG7A,Mg,80,1.0
90,0.45226226130653274,6.761109038395311e-06,12HeptG7A,Mg,80,1.0
91,0.4572872864321609,4.3668423542896365e-06,12HeptG7A,Mg,80,1.0
92,0.462312311557789,2.7914680406741226e-06,12HeptG7A,Mg,80,1.0
93,0.46733733668341715,1.7659910229513795e-06,12HeptG7A,Mg,80,1.0
94,0.4723623618090453,1.1056240896268475e-06,12HeptG7A,Mg,80,1.0
95,0.4773873869346734,6.8495099244522e-07,12HeptG7A,Mg,80,1.0
96,0.48241241206030155,4.198669360867345e-07,12HeptG7A,Mg,80,1.0
97,0.48743743718592975,2.5464109105390957e-07,12HeptG7A,Mg,80,1.0
98,0.4924624623115579,1.5278181309141728e-07,12HeptG7A,Mg,80,1.0
99,0.497487487437186,9.067762765078448e-08,12HeptG7A,Mg,80,1.0
100,0.502512512562814,5.323166983229722e-08,12HeptG7A,Mg,80,1.0
101,0.5075375376884422,3.090542668614883e-08,12HeptG7A,Mg,80,1.0
102,0.5125625628140704,1.7743710662315096e-08,12HeptG7A,Mg,80,1.0
103,0.5175875879396985,1.007271495980672e-08,12HeptG7A,Mg,80,1.0
104,0.5226126130653267,5.653082480002844e-09,12HeptG7A,Mg,80,1.0
105,0.5276376381909548,3.136186867465778e-09,12HeptG7A,Mg,80,1.0
106,0.532662663316583,1.719627217076245e-09,12HeptG7A,Mg,80,1.0
107,0.537687688442211,9.317879469586344e-10,12HeptG7A,Mg,80,1.0
108,0.5427127135678392,4.988632335878654e-10,12HeptG7A,Mg,80,1.0
109,0.5477377386934673,2.6384888581059354e-10,12HeptG7A,Mg,80,1.0
110,0.5527627638190955,1.3783594928222774e-10,12HeptG7A,Mg,80,1.0
111,0.5577877889447237,7.110883858402833e-11,12HeptG7A,Mg,80,1.0
112,0.5628128140703518,3.622054904391482e-11,12HeptG7A,Mg,80,1.0
113,0.56783783919598,1.821249077671738e-11,12HeptG7A,Mg,80,1.0
114,0.572862864321608,9.038053229506561e-12,12HeptG7A,Mg,80,1.0
115,0.5778878894472362,4.4256364364349255e-12,12HeptG7A,Mg,80,1.0
116,0.5829129145728643,2.1378215006805684e-12,12HeptG7A,Mg,80,1.0
117,0.5879379396984925,1.0184903870771268e-12,12HeptG7A,Mg,80,1.0
118,0.5929629648241206,4.784342726951458e-13,12HeptG7A,Mg,80,1.0
119,0.5979879899497488,2.2154017484072957e-13,12HeptG7A,Mg,80,1.0
120,0.603013015075377,1.0109444550947524e-13,12HeptG7A,Mg,80,1.0
121,0.608038040201005,4.5448639941371425e-14,12HeptG7A,Mg,80,1.0
122,0.6130630653266332,2.0123416630152902e-14,12HeptG7A,Mg,80,1.0
123,0.6180880904522613,8.772677530710608e-15,12HeptG7A,Mg,80,1.0
124,0.6231131155778895,3.764161813910603e-15,12HeptG7A,Mg,80,1.0
125,0.6281381407035176,1.5891301951865934e-15,12HeptG7A,Mg,80,1.0
126,0.6331631658291458,6.598544847636253e-16,12HeptG7A,Mg,80,1.0
127,0.6381881909547739,2.6938254023582315e-16,12HeptG7A,Mg,80,1.0
128,0.643213216080402,1.0808132194909156e-16,12HeptG7A,Mg,80,1.0
129,0.6482382412060302,4.260013748482313e-17,12HeptG7A,Mg,80,1.0
130,0.6532632663316583,1.6487740213854538e-17,12HeptG7A,Mg,80,1.0
131,0.6582882914572865,6.26329154711657e-18,12HeptG7A,Mg,80,1.0
132,0.6633133165829146,2.3341431032500588e-18,12HeptG7A,Mg,80,1.0
133,0.6683383417085428,8.529381979491831e-19,12HeptG7A,Mg,80,1.0
134,0.6733633668341709,3.054527507610466e-19,12HeptG7A,Mg,80,1.0
135,0.678388391959799,1.0714371454885737e-19,12HeptG7A,Mg,80,1.0
136,0.6834134170854271,3.6790295169090104e-20,12HeptG7A,Mg,80,1.0
137,0.6884384422110553,1.2358867750693254e-20,12HeptG7A,Mg,80,1.0
138,0.6934634673366835,4.059048493961768e-21,12HeptG7A,Mg,80,1.0
139,0.6984884924623116,1.302497018855244e-21,12HeptG7A,Mg,80,1.0
140,0.7035135175879398,4.080632865925475e-22,12HeptG7A,Mg,80,1.0
141,0.7085385427135679,1.247244061746223e-22,12HeptG7A,Mg,80,1.0
142,0.7135635678391961,3.7162569124449295e-23,12HeptG7A,Mg,80,1.0
143,0.7185885929648241,1.0785213666443478e-23,12HeptG7A,Mg,80,1.0
144,0.7236136180904523,3.0460617108039863e-24,12HeptG7A,Mg,80,1.0
145,0.7286386432160804,8.364347916781468e-25,12HeptG7A,Mg,80,1.0
146,0.7336636683417086,2.2309107528696584e-25,12HeptG7A,Mg,80,1.0
147,0.7386886934673368,5.773474833601692e-26,12HeptG7A,Mg,80,1.0
148,0.7437137185929649,1.448167005895588e-26,12HeptG7A,Mg,80,1.0
149,0.7487387437185931,3.516564398104724e-27,12HeptG7A,Mg,80,1.0
150,0.7537637688442211,8.256537044733332e-28,12HeptG7A,Mg,80,1.0
151,0.7587887939698493,1.8719043094619985e-28,12HeptG7A,Mg,80,1.0
152,0.7638138190954774,4.092284538839245e-29,12HeptG7A,Mg,80,1.0
153,0.7688388442211056,8.613797040472722e-30,12HeptG7A,Mg,80,1.0
154,0.7738638693467337,1.74291735844268e-30,12HeptG7A,Mg,80,1.0
155,0.7788888944723619,3.3843220305162972e-31,12HeptG7A,Mg,80,1.0
156,0.7839139195979901,6.294873266618873e-32,12HeptG7A,Mg,80,1.0
157,0.7889389447236181,1.1193706038478664e-32,12HeptG7A,Mg,80,1.0
158,0.7939639698492463,1.898985343892747e-33,12HeptG7A,Mg,80,1.0
159,0.7989889949748744,3.06655870633548e-34,12HeptG7A,Mg,80,1.0
160,0.8040140201005026,4.702286757185466e-35,12HeptG7A,Mg,80,1.0
161,0.8090390452261307,6.829023017302641e-36,12HeptG7A,Mg,80,1.0
162,0.8140640703517589,9.366377085088006e-37,12HeptG7A,Mg,80,1.0
163,0.819089095477387,1.209535736391251e-37,12HeptG7A,Mg,80,1.0
164,0.8241141206030151,1.4657409049234198e-38,12HeptG7A,Mg,80,1.0
165,0.8291391457286433,1.6608045235568456e-39,12HeptG7A,Mg,80,1.0
166,0.8341641708542714,1.7526407375720954e-40,12HeptG7A,Mg,80,1.0
167,0.8391891959798996,1.715189695116875e-41,12HeptG7A,Mg,80,1.0
168,0.8442142211055277,1.5492785731298627e-42,12HeptG7A,Mg,80,1.0
169,0.8492392462311559,1.2849795154975932e-43,12HeptG7A,Mg,80,1.0
170,0.854264271356784,9.730476083114877e-45,12HeptG7A,Mg,80,1.0
171,0.8592892964824121,6.6850316200571595e-46,12HeptG7A,Mg,80,1.0
172,0.8643143216080402,4.137757328774597e-47,12HeptG7A,Mg,80,1.0
173,0.8693393467336684,2.289468019603119e-48,12HeptG7A,Mg,80,1.0
174,0.8743643718592966,1.1226103728836222e-49,12HeptG7A,Mg,80,1.0
175,0.8793893969849247,4.83060147491165e-51,12HeptG7A,Mg,80,1.0
176,0.8844144221105529,1.804100424953817e-52,12HeptG7A,Mg,80,1.0
177,0.889439447236181,5.775338697504369e-54,12HeptG7A,Mg,80,1.0
178,0.8944644723618091,1.5622931790992678e-55,12HeptG7A,Mg,80,1.0
179,0.8994894974874372,3.513338691101576e-57,12HeptG7A,Mg,80,1.0
180,0.9045145226130654,6.445561803035026e-59,12HeptG7A,Mg,80,1.0
181,0.9095395477386935,9.43769408102674e-61,12HeptG7A,Mg,80,1.0
182,0.9145645728643217,1.0749354762973032e-62,12HeptG7A,Mg,80,1.0
183,0.9195895979899499,9.239035236949402e-65,12HeptG7A,Mg,80,1.0
184,0.924614623115578,5.779090245209819e-67,12HeptG7A,Mg,80,1.0
185,0.9296396482412062,2.5181426909133597e-69,12HeptG7A,Mg,80,1.0
186,0.9346646733668342,7.245342333822363e-72,12HeptG7A,Mg,80,1.0
187,0.9396896984924624,1.2881867652614582e-74,12HeptG7A,Mg,80,1.0
188,0.9447147236180905,1.3016366257422433e-77,12HeptG7A,Mg,80,1.0
189,0.9497397487437187,6.711639327545164e-81,12HeptG7A,Mg,80,1.0
190,0.9547647738693468,1.532565992328778e-84,12HeptG7A,Mg,80,1.0
191,0.959789798994975,1.2789975818069588e-88,12HeptG7A,Mg,80,1.0
192,0.964814824120603,2.980377259904442e-93,12HeptG7A,Mg,80,1.0
193,0.9698398492462312,1.3074261190772268e-98,12HeptG7A,Mg,80,1.0
194,0.9748648743718594,5.8601944441095235e-105,12HeptG7A,Mg,80,1.0
195,0.9798898994974875,9.643167555544582e-113,12HeptG7A,Mg,80,1.0
196,0.9849149246231157,8.554855682491275e-123,12HeptG7A,Mg,80,1.0
197,0.9899399497487438,5.525381891567717e-137,12HeptG7A,Mg,80,1.0
198,0.994964974874372,2.8539971013464214e-161,12HeptG7A,Mg,80,1.0
199,0.99999,0.0,12HeptG7A,Mg,80,1.0
0,1e-05,4.679349645318463e-44,12HeptG7C,Mg,80,1.0
1,0.005035025125628141,4.430417297378764e-17,12HeptG7C,Mg,80,1.0
2,0.010060050251256282,4.059297440963906e-14,12HeptG7C,Mg,80,1.0
3,0.015085075376884423,2.107276731137297e-12,12HeptG7C,Mg,80,1.0
4,0.020110100502512565,3.3725654644751584e-11,12HeptG7C,Mg,80,1.0
5,0.025135125628140707,2.8312055994849153e-10,12HeptG7C,Mg,80,1.0
6,0.030160150753768846,1.579821171307574e-09,12HeptG7C,Mg,80,1.0
7,0.03518517587939699,6.648887314832108e-09,12HeptG7C,Mg,80,1.0
8,0.040210201005025134,2.275922099995456e-08,12HeptG7C,Mg,80,1.0
9,0.045235226130653276,6.652237704867118e-08,12HeptG7C,Mg,80,1.0
10,0.05026025125628142,1.7163711333317586e-07,12HeptG7C,Mg,80,1.0
11,0.05528527638190956,4.002956652000561e-07,12HeptG7C,Mg,80,1.0
12,0.060310301507537696,8.587696154173811e-07,12HeptG7C,Mg,80,1.0
13,0.06533532663316584,1.717392613023834e-06,12HeptG7C,Mg,80,1.0
14,0.07036035175879397,3.2347828379264874e-06,12HeptG7C,Mg,80,1.0
15,0.07538537688442212,5.785736014830791e-06,12HeptG7C,Mg,80,1.0
16,0.08041040201005026,9.891808308721184e-06,12HeptG7C,Mg,80,1.0
17,0.0854354271356784,1.6253234165181415e-05,12HeptG7C,Mg,80,1.0
18,0.09046045226130654,2.5780518719614907e-05,12HeptG7C,Mg,80,1.0
19,0.09548547738693468,3.962383230391896e-05,12HeptG7C,Mg,80,1.0
20,0.10051050251256283,5.919823203240004e-05,12HeptG7C,Mg,80,1.0
21,0.10553552763819096,8.620274999863995e-05,12HeptG7C,Mg,80,1.0
22,0.11056055276381911,0.00012263151850037073,12HeptG7C,Mg,80,1.0
23,0.11558557788944725,0.00017077534173860908,12HeptG7C,Mg,80,1.0
24,0.12061060301507538,0.00023321245623646652,12HeptG7C,Mg,80,1.0
25,0.12563562814070353,0.0003127876297026388,12HeptG7C,Mg,80,1.0
26,0.1306606532663317,0.00041257920797560174,12HeptG7C,Mg,80,1.0
27,0.13568567839195983,0.0005358542081537048,12HeptG7C,Mg,80,1.0
28,0.14071070351758797,0.000686012048978297,12HeptG7C,Mg,80,1.0
29,0.1457357286432161,0.0008665179839971301,12HeptG7C,Mg,80,1.0
30,0.15076075376884426,0.001080827738126269,12HeptG7C,Mg,80,1.0
31,0.1557857788944724,0.0013323052260336117,12HeptG7C,Mg,80,1.0
32,0.16081080402010053,0.0016241355369055383,12HeptG7C,Mg,80,1.0
33,0.16583582914572867,0.00195923559413794,12HeptG7C,Mg,80,1.0
34,0.1708608542713568,0.0023401650338489106,12HeptG7C,Mg,80,1.0
35,0.17588587939698497,0.002769039890343679,12HeptG7C,Mg,80,1.0
36,0.1809109045226131,0.003247451631024519,12HeptG7C,Mg,80,1.0
37,0.18593592964824124,0.0037763939523687328,12HeptG7C,Mg,80,1.0
38,0.19096095477386937,0.004356199540075293,12HeptG7C,Mg,80,1.0
39,0.19598597989949754,0.00498648872028989,12HeptG7C,Mg,80,1.0
40,0.20101100502512567,0.005666131596785605,12HeptG7C,Mg,80,1.0
41,0.2060360301507538,0.006393224894191832,12HeptG7C,Mg,80,1.0
42,0.21106105527638194,0.007165084323606864,12HeptG7C,Mg,80,1.0
43,0.21608608040201008,0.00797825286813382,12HeptG7C,Mg,80,1.0
44,0.22111110552763824,0.00882852496563806,12HeptG7C,Mg,80,1.0
45,0.22613613065326638,0.009710986157162928,12HeptG7C,Mg,80,1.0
46,0.2311611557788945,0.010620067383638687,12HeptG7C,Mg,80,1.0
47,0.23618618090452265,0.011549612761042027,12HeptG7C,Mg,80,1.0
48,0.24121120603015078,0.01249295935361093,12HeptG7C,Mg,80,1.0
49,0.24623623115577895,0.013443027202920494,12HeptG7C,Mg,80,1.0
50,0.25126125628140705,0.014392417662532183,12HeptG7C,Mg,80,1.0
51,0.25628628140703524,0.015333517936628122,12HeptG7C,Mg,80,1.0
52,0.2613113065326634,0.01625860962780882,12HeptG7C,Mg,80,1.0
53,0.2663363316582915,0.017159979063609807,12HeptG7C,Mg,80,1.0
54,0.27136135678391965,0.01803002719127171,12HeptG7C,Mg,80,1.0
55,0.2763863819095478,0.018861376902456192,12HeptG7C,Mg,80,1.0
56,0.2814114070351759,0.019646975769351187,12HeptG7C,Mg,80,1.0
57,0.28643643216080406,0.020380192335370133,12HeptG7C,Mg,80,1.0
58,0.2914614572864322,0.02105490430112063,12HeptG7C,Mg,80,1.0
59,0.2964864824120603,0.021665577172676094,12HeptG7C,Mg,80,1.0
60,0.3015115075376885,0.0222073321873153,12HeptG7C,Mg,80,1.0
61,0.30653653266331665,0.02267600259462443,12HeptG7C,Mg,80,1.0
62,0.3115615577889448,0.023068177641098666,12HeptG7C,Mg,80,1.0
63,0.3165865829145729,0.023381233877382484,12HeptG7C,Mg,80,1.0
64,0.32161160804020106,0.02361335367270631,12HeptG7C,Mg,80,1.0
65,0.3266366331658292,0.0237635310751571,12HeptG7C,Mg,80,1.0
66,0.33166165829145733,0.023831565394085374,12HeptG7C,Mg,80,1.0
67,0.33668668341708546,0.023818043097859027,12HeptG7C,Mg,80,1.0
68,0.3417117085427136,0.023724308812788083,12HeptG7C,Mg,80,1.0
69,0.3467367336683418,0.02355242637464763,12HeptG7C,Mg,80,1.0
70,0.3517617587939699,0.023305131020919655,12HeptG7C,Mg,80,1.0
71,0.35678678391959806,0.022985773918578034,12HeptG7C,Mg,80,1.0
72,0.3618118090452262,0.022598260298615204,12HeptG7C,Mg,80,1.0
73,0.36683683417085433,0.022146982514951532,12HeptG7C,Mg,80,1.0
74,0.37186185929648247,0.021636749362913342,12HeptG7C,Mg,80,1.0
75,0.3768868844221106,0.021072712982713813,12HeptG7C,Mg,80,1.0
76,0.38191190954773874,0.020460294638421174,12HeptG7C,Mg,80,1.0
77,0.3869369346733669,0.01980511060523468,12HeptG7C,Mg,80,1.0
78,0.39196195979899506,0.019112899320323933,12HeptG7C,Mg,80,1.0
79,0.3969869849246232,0.01838945085803724,12HeptG7C,Mg,80,1.0
80,0.40201201005025133,0.01764053968209744,12HeptG7C,Mg,80,1.0
